state,week,covid_admissions,influenza_admissions,rsv_admissions,total_respiratory_admissions,aqi_mean,aqi_p90,aqi_max,days_reported
KS,2024-01-27,183.0,68.0,11.0,262.0,31.041666666666668,51.9,74,72
KS,2024-02-03,170.0,113.0,9.0,292.0,31.84931506849315,50.79999999999998,85,73
KS,2024-02-10,160.0,139.0,6.0,305.0,30.80597014925373,51.0,67,67
KS,2024-02-17,209.0,111.0,4.0,324.0,30.83076923076923,39.6,52,65
KS,2024-02-24,210.0,82.0,2.0,294.0,40.63636363636363,56.5,110,66
KS,2024-03-02,167.0,87.0,4.0,258.0,43.47692307692308,59.0,71,65
KS,2024-03-09,148.0,84.0,1.0,233.0,37.81159420289855,53.0,64,69
KS,2024-03-16,145.0,95.0,0.0,240.0,38.013698630136986,47.8,62,73
KS,2024-03-23,98.0,66.0,1.0,165.0,42.94444444444444,62.0,168,72
KS,2024-03-30,97.0,66.0,0.0,163.0,44.65277777777778,67.9,111,72
KS,2024-04-06,85.0,42.0,0.0,127.0,52.3013698630137,82.19999999999997,196,73
KS,2024-04-13,66.0,27.0,1.0,94.0,49.24285714285714,76.4,138,70
KS,2024-04-20,72.0,40.0,0.0,112.0,48.88709677419355,71.0,93,62
KS,2024-04-27,58.0,27.0,1.0,86.0,45.08474576271186,55.2,78,59
KS,2024-05-04,43.0,9.0,0.0,52.0,37.205882352941174,46.300000000000004,54,68
KS,2024-05-11,23.0,5.0,0.0,28.0,39.541666666666664,51.0,61,72
